timestamp,src_ip,dst_ip,src_port,dst_port,tcp_flags,packet_count,label
2026-01-13T15:10:15.198303+00:00,10.232.71.48,10.232.71.26,22,40442,0x0011,96,SSH_BRUTE_FORCE
2026-01-13T15:10:15.198389+00:00,10.232.71.26,10.232.71.48,40442,22,0x0010,63,SSH_BRUTE_FORCE
2026-01-13T15:10:15.198475+00:00,127.0.0.1,127.0.0.1,35618,22,0x0018,1,NORMAL
2026-01-13T15:10:15.198563+00:00,127.0.0.1,127.0.0.1,22,35618,0x0004,2,NORMAL
2026-01-13T15:10:15.198676+00:00,10.232.71.26,10.232.71.48,44756,22,0x0002,1,NORMAL
2026-01-13T15:10:15.198817+00:00,10.232.71.48,10.232.71.26,22,44756,0x0012,1,NORMAL
2026-01-13T15:10:15.198907+00:00,10.232.71.26,10.232.71.48,44756,22,0x0010,2,NORMAL
2026-01-13T15:10:15.198997+00:00,10.232.71.26,10.232.71.48,44756,22,0x0018,3,NORMAL
2026-01-13T15:10:15.199087+00:00,10.232.71.48,10.232.71.26,22,44756,0x0010,2,NORMAL
2026-01-13T15:10:15.199187+00:00,10.232.71.26,10.232.71.48,44766,22,0x0002,4,NORMAL
2026-01-13T15:10:15.199271+00:00,10.232.71.48,10.232.71.26,22,44766,0x0012,3,NORMAL
2026-01-13T15:10:15.199724+00:00,10.232.71.26,10.232.71.48,44766,22,0x0010,5,NORMAL
2026-01-13T15:10:15.199944+00:00,10.232.71.26,10.232.71.48,44766,22,0x0018,6,NORMAL
2026-01-13T15:10:15.200192+00:00,10.232.71.48,10.232.71.26,22,44766,0x0010,4,NORMAL
2026-01-13T15:10:15.200405+00:00,10.232.71.48,10.232.71.26,22,44756,0x0018,5,NORMAL
2026-01-13T15:10:15.200638+00:00,10.232.71.26,10.232.71.48,44756,22,0x0010,7,NORMAL
2026-01-13T15:10:15.200866+00:00,10.232.71.26,10.232.71.48,44756,22,0x0018,8,NORMAL
2026-01-13T15:10:15.201042+00:00,10.232.71.48,10.232.71.26,22,44756,0x0018,6,NORMAL
2026-01-13T15:10:15.201152+00:00,10.232.71.26,10.232.71.48,44756,22,0x0018,9,NORMAL
2026-01-13T15:10:15.201249+00:00,10.232.71.48,10.232.71.26,22,44766,0x0018,7,NORMAL
2026-01-13T15:10:15.201348+00:00,10.232.71.26,10.232.71.48,44766,22,0x0010,10,NORMAL
2026-01-13T15:10:15.201441+00:00,10.232.71.26,10.232.71.48,44766,22,0x0018,11,NORMAL
2026-01-13T15:10:15.201532+00:00,10.232.71.48,10.232.71.26,22,44766,0x0018,8,NORMAL
2026-01-13T15:10:15.201621+00:00,10.232.71.26,10.232.71.48,44766,22,0x0018,12,NORMAL
2026-01-13T15:10:15.201711+00:00,10.232.71.48,10.232.71.26,22,44756,0x0018,9,NORMAL
2026-01-13T15:10:15.201804+00:00,10.232.71.26,10.232.71.48,44756,22,0x0018,13,NORMAL
2026-01-13T15:10:15.201892+00:00,10.232.71.48,10.232.71.26,22,44766,0x0018,10,NORMAL
2026-01-13T15:10:15.201979+00:00,10.232.71.26,10.232.71.48,44766,22,0x0018,14,NORMAL
2026-01-13T15:10:15.202088+00:00,10.232.71.48,10.232.71.26,22,44756,0x0010,11,NORMAL
2026-01-13T15:10:15.202189+00:00,10.232.71.26,10.232.71.48,44756,22,0x0018,15,NORMAL
2026-01-13T15:10:15.202271+00:00,10.232.71.48,10.232.71.26,22,44756,0x0010,12,NORMAL
2026-01-13T15:10:15.202355+00:00,10.232.71.48,10.232.71.26,22,44756,0x0018,13,NORMAL
2026-01-13T15:10:15.202507+00:00,10.232.71.26,10.232.71.48,44756,22,0x0018,16,NORMAL
2026-01-13T15:10:15.202595+00:00,10.232.71.48,10.232.71.26,22,44766,0x0010,14,NORMAL
2026-01-13T15:10:15.202679+00:00,10.232.71.26,10.232.71.48,44766,22,0x0018,17,NORMAL
2026-01-13T15:10:15.202762+00:00,10.232.71.48,10.232.71.26,22,44766,0x0010,15,NORMAL
2026-01-13T15:10:15.202844+00:00,10.232.71.48,10.232.71.26,22,44766,0x0018,16,NORMAL
2026-01-13T15:10:15.202924+00:00,10.232.71.26,10.232.71.48,44766,22,0x0018,18,NORMAL
2026-01-13T15:10:15.203009+00:00,10.232.71.48,10.232.71.26,22,44756,0x0018,17,NORMAL
2026-01-13T15:10:15.203095+00:00,10.232.71.26,10.232.71.48,44756,22,0x0018,19,NORMAL
2026-01-13T15:10:15.203211+00:00,10.232.71.48,10.232.71.26,22,44766,0x0018,18,NORMAL
2026-01-13T15:10:15.203300+00:00,10.232.71.26,10.232.71.48,44766,22,0x0018,20,SSH_BRUTE_FORCE
2026-01-13T15:10:15.203384+00:00,10.232.71.26,10.232.71.48,44770,22,0x0002,21,SSH_BRUTE_FORCE
2026-01-13T15:10:15.203466+00:00,10.232.71.48,10.232.71.26,22,44770,0x0012,19,NORMAL
2026-01-13T15:10:15.203547+00:00,10.232.71.26,10.232.71.48,44774,22,0x0002,22,SSH_BRUTE_FORCE
2026-01-13T15:10:15.203633+00:00,10.232.71.48,10.232.71.26,22,44774,0x0012,20,SSH_BRUTE_FORCE
2026-01-13T15:10:15.203718+00:00,10.232.71.26,10.232.71.48,44770,22,0x0010,23,SSH_BRUTE_FORCE
2026-01-13T15:10:15.203804+00:00,10.232.71.26,10.232.71.48,44770,22,0x0018,24,SSH_BRUTE_FORCE
2026-01-13T15:10:15.203890+00:00,10.232.71.48,10.232.71.26,22,44770,0x0010,21,SSH_BRUTE_FORCE
2026-01-13T15:10:15.203972+00:00,10.232.71.26,10.232.71.48,44774,22,0x0010,25,SSH_BRUTE_FORCE
2026-01-13T15:10:15.204051+00:00,10.232.71.26,10.232.71.48,44774,22,0x0018,26,SSH_BRUTE_FORCE
2026-01-13T15:10:15.204151+00:00,10.232.71.48,10.232.71.26,22,44774,0x0010,22,SSH_BRUTE_FORCE
2026-01-13T15:10:15.204247+00:00,10.232.71.48,10.232.71.26,22,44756,0x0010,23,SSH_BRUTE_FORCE
2026-01-13T15:10:15.204334+00:00,10.232.71.48,10.232.71.26,22,44766,0x0010,24,SSH_BRUTE_FORCE
2026-01-13T15:10:15.204715+00:00,10.232.71.26,10.232.71.48,44790,22,0x0002,27,SSH_BRUTE_FORCE
2026-01-13T15:10:15.205056+00:00,10.232.71.48,10.232.71.26,22,44790,0x0012,25,SSH_BRUTE_FORCE
2026-01-13T15:10:15.205190+00:00,10.232.71.26,10.232.71.48,44792,22,0x0002,28,SSH_BRUTE_FORCE
2026-01-13T15:10:15.205298+00:00,10.232.71.48,10.232.71.26,22,44792,0x0012,26,SSH_BRUTE_FORCE
2026-01-13T15:10:15.205390+00:00,10.232.71.26,10.232.71.48,44790,22,0x0010,29,SSH_BRUTE_FORCE
2026-01-13T15:10:15.205481+00:00,10.232.71.26,10.232.71.48,44790,22,0x0018,30,SSH_BRUTE_FORCE
2026-01-13T15:10:15.205563+00:00,10.232.71.48,10.232.71.26,22,44790,0x0010,27,SSH_BRUTE_FORCE
2026-01-13T15:10:15.205642+00:00,10.232.71.48,10.232.71.26,22,44774,0x0018,28,SSH_BRUTE_FORCE
2026-01-13T15:10:15.205719+00:00,10.232.71.26,10.232.71.48,44792,22,0x0010,31,SSH_BRUTE_FORCE
2026-01-13T15:10:15.205797+00:00,10.232.71.48,10.232.71.26,22,44770,0x0018,29,SSH_BRUTE_FORCE
2026-01-13T15:10:15.205874+00:00,10.232.71.26,10.232.71.48,44774,22,0x0010,32,SSH_BRUTE_FORCE
2026-01-13T15:10:15.205953+00:00,10.232.71.26,10.232.71.48,44774,22,0x0018,33,SSH_BRUTE_FORCE
2026-01-13T15:10:15.206029+00:00,10.232.71.26,10.232.71.48,44792,22,0x0018,34,SSH_BRUTE_FORCE
2026-01-13T15:10:15.206454+00:00,10.232.71.48,10.232.71.26,22,44792,0x0010,30,SSH_BRUTE_FORCE
2026-01-13T15:10:15.206870+00:00,10.232.71.48,10.232.71.26,22,44774,0x0018,31,SSH_BRUTE_FORCE
2026-01-13T15:10:15.207244+00:00,10.232.71.26,10.232.71.48,44770,22,0x0010,35,SSH_BRUTE_FORCE
2026-01-13T15:10:15.207606+00:00,10.232.71.26,10.232.71.48,44770,22,0x0018,36,SSH_BRUTE_FORCE
2026-01-13T15:10:15.207960+00:00,10.232.71.48,10.232.71.26,22,44770,0x0018,32,SSH_BRUTE_FORCE
2026-01-13T15:10:15.208341+00:00,10.232.71.26,10.232.71.48,44802,22,0x0002,37,SSH_BRUTE_FORCE
2026-01-13T15:10:15.208693+00:00,10.232.71.48,10.232.71.26,22,44802,0x0012,33,SSH_BRUTE_FORCE
2026-01-13T15:10:15.208902+00:00,10.232.71.26,10.232.71.48,44818,22,0x0002,38,SSH_BRUTE_FORCE
2026-01-13T15:10:15.208996+00:00,10.232.71.48,10.232.71.26,22,44818,0x0012,34,SSH_BRUTE_FORCE
2026-01-13T15:10:15.209083+00:00,10.232.71.26,10.232.71.48,44802,22,0x0010,39,SSH_BRUTE_FORCE
2026-01-13T15:10:15.209188+00:00,10.232.71.26,10.232.71.48,44818,22,0x0010,40,SSH_BRUTE_FORCE
2026-01-13T15:10:15.209275+00:00,10.232.71.26,10.232.71.48,44802,22,0x0018,41,SSH_BRUTE_FORCE
2026-01-13T15:10:15.209361+00:00,10.232.71.48,10.232.71.26,22,44802,0x0010,35,SSH_BRUTE_FORCE
2026-01-13T15:10:15.209634+00:00,10.232.71.26,10.232.71.48,44818,22,0x0018,42,SSH_BRUTE_FORCE
2026-01-13T15:10:15.209729+00:00,10.232.71.48,10.232.71.26,22,44818,0x0010,36,SSH_BRUTE_FORCE
2026-01-13T15:10:15.209908+00:00,10.232.71.26,10.232.71.48,44774,22,0x0018,43,SSH_BRUTE_FORCE
2026-01-13T15:10:15.210042+00:00,10.232.71.48,10.232.71.26,22,44774,0x0018,37,SSH_BRUTE_FORCE
2026-01-13T15:10:15.210181+00:00,10.232.71.26,10.232.71.48,44774,22,0x0018,44,SSH_BRUTE_FORCE
2026-01-13T15:10:15.210321+00:00,10.232.71.48,10.232.71.26,22,44792,0x0018,38,SSH_BRUTE_FORCE
2026-01-13T15:10:15.210452+00:00,10.232.71.48,10.232.71.26,22,44802,0x0018,39,SSH_BRUTE_FORCE
2026-01-13T15:10:15.210546+00:00,10.232.71.48,10.232.71.26,22,44790,0x0018,40,SSH_BRUTE_FORCE
2026-01-13T15:10:15.210719+00:00,10.232.71.26,10.232.71.48,44792,22,0x0010,45,SSH_BRUTE_FORCE
2026-01-13T15:10:15.210815+00:00,10.232.71.48,10.232.71.26,22,44792,0x0018,41,SSH_BRUTE_FORCE
2026-01-13T15:10:15.210951+00:00,10.232.71.26,10.232.71.48,44802,22,0x0010,46,SSH_BRUTE_FORCE
2026-01-13T15:10:15.211082+00:00,10.232.71.48,10.232.71.26,22,44802,0x0018,42,SSH_BRUTE_FORCE
2026-01-13T15:10:15.211229+00:00,10.232.71.26,10.232.71.48,44790,22,0x0010,47,SSH_BRUTE_FORCE
2026-01-13T15:10:15.211331+00:00,10.232.71.26,10.232.71.48,44792,22,0x0018,48,SSH_BRUTE_FORCE
2026-01-13T15:10:15.211505+00:00,10.232.71.26,10.232.71.48,44802,22,0x0018,49,SSH_BRUTE_FORCE
2026-01-13T15:10:15.211601+00:00,10.232.71.26,10.232.71.48,44790,22,0x0018,50,SSH_BRUTE_FORCE
2026-01-13T15:10:15.211685+00:00,10.232.71.48,10.232.71.26,22,44790,0x0018,43,SSH_BRUTE_FORCE
2026-01-13T15:10:15.211773+00:00,10.232.71.26,10.232.71.48,44790,22,0x0018,51,SSH_BRUTE_FORCE
2026-01-13T15:10:15.211875+00:00,10.232.71.48,10.232.71.26,22,44818,0x0018,44,SSH_BRUTE_FORCE
2026-01-13T15:10:15.211964+00:00,10.232.71.26,10.232.71.48,44818,22,0x0010,52,SSH_BRUTE_FORCE
2026-01-13T15:10:15.212048+00:00,10.232.71.26,10.232.71.48,44818,22,0x0018,53,SSH_BRUTE_FORCE
2026-01-13T15:10:15.212135+00:00,10.232.71.48,10.232.71.26,22,44818,0x0018,45,SSH_BRUTE_FORCE
2026-01-13T15:10:15.212229+00:00,10.232.71.26,10.232.71.48,44818,22,0x0018,54,SSH_BRUTE_FORCE
2026-01-13T15:10:15.212316+00:00,10.232.71.48,10.232.71.26,22,44790,0x0018,46,SSH_BRUTE_FORCE
2026-01-13T15:10:15.212402+00:00,10.232.71.26,10.232.71.48,44790,22,0x0018,55,SSH_BRUTE_FORCE
2026-01-13T15:10:15.212489+00:00,10.232.71.48,10.232.71.26,22,44818,0x0018,47,SSH_BRUTE_FORCE
2026-01-13T15:10:15.212575+00:00,10.232.71.26,10.232.71.48,44818,22,0x0018,56,SSH_BRUTE_FORCE
2026-01-13T15:10:15.212659+00:00,10.232.71.26,10.232.71.48,44770,22,0x0010,57,SSH_BRUTE_FORCE
2026-01-13T15:10:15.212746+00:00,10.232.71.48,10.232.71.26,22,44770,0x0010,48,SSH_BRUTE_FORCE
2026-01-13T15:10:15.212831+00:00,10.232.71.26,10.232.71.48,44770,22,0x0018,58,SSH_BRUTE_FORCE
2026-01-13T15:10:15.212918+00:00,10.232.71.26,10.232.71.48,44828,22,0x0002,59,SSH_BRUTE_FORCE
2026-01-13T15:10:15.213000+00:00,10.232.71.48,10.232.71.26,22,44828,0x0012,49,SSH_BRUTE_FORCE
2026-01-13T15:10:15.213085+00:00,10.232.71.26,10.232.71.48,44828,22,0x0010,60,SSH_BRUTE_FORCE
2026-01-13T15:10:15.213187+00:00,10.232.71.26,10.232.71.48,44828,22,0x0018,61,SSH_BRUTE_FORCE
2026-01-13T15:10:15.213276+00:00,10.232.71.48,10.232.71.26,22,44828,0x0010,50,SSH_BRUTE_FORCE
2026-01-13T15:10:15.213379+00:00,10.232.71.48,10.232.71.26,22,44770,0x0018,51,SSH_BRUTE_FORCE
2026-01-13T15:10:15.213465+00:00,10.232.71.26,10.232.71.48,44770,22,0x0010,62,SSH_BRUTE_FORCE
2026-01-13T15:10:15.213548+00:00,10.232.71.26,10.232.71.48,44770,22,0x0018,63,SSH_BRUTE_FORCE
2026-01-13T15:10:15.213633+00:00,10.232.71.48,10.232.71.26,22,44828,0x0018,52,SSH_BRUTE_FORCE
2026-01-13T15:10:15.213739+00:00,10.232.71.26,10.232.71.48,44828,22,0x0010,64,SSH_BRUTE_FORCE
2026-01-13T15:10:15.213823+00:00,10.232.71.26,10.232.71.48,44828,22,0x0018,65,SSH_BRUTE_FORCE
2026-01-13T15:10:15.213905+00:00,10.232.71.48,10.232.71.26,22,44828,0x0018,53,SSH_BRUTE_FORCE
2026-01-13T15:10:15.213987+00:00,10.232.71.26,10.232.71.48,44828,22,0x0018,66,SSH_BRUTE_FORCE
2026-01-13T15:10:15.214072+00:00,10.232.71.48,10.232.71.26,22,44774,0x0010,54,SSH_BRUTE_FORCE
2026-01-13T15:10:15.214216+00:00,10.232.71.26,10.232.71.48,44774,22,0x0018,67,SSH_BRUTE_FORCE
2026-01-13T15:10:15.214437+00:00,10.232.71.48,10.232.71.26,22,44774,0x0010,55,SSH_BRUTE_FORCE
2026-01-13T15:10:15.214638+00:00,10.232.71.48,10.232.71.26,22,44774,0x0018,56,SSH_BRUTE_FORCE
2026-01-13T15:10:15.214835+00:00,10.232.71.26,10.232.71.48,44774,22,0x0018,68,SSH_BRUTE_FORCE
2026-01-13T15:10:15.215038+00:00,10.232.71.48,10.232.71.26,22,44828,0x0018,57,SSH_BRUTE_FORCE
2026-01-13T15:10:15.215289+00:00,10.232.71.26,10.232.71.48,44828,22,0x0018,69,SSH_BRUTE_FORCE
2026-01-13T15:10:15.215492+00:00,10.232.71.48,10.232.71.26,22,44802,0x0010,58,SSH_BRUTE_FORCE
2026-01-13T15:10:15.215683+00:00,10.232.71.48,10.232.71.26,22,44792,0x0010,59,SSH_BRUTE_FORCE
2026-01-13T15:10:15.215873+00:00,10.232.71.26,10.232.71.48,44802,22,0x0010,70,SSH_BRUTE_FORCE
2026-01-13T15:10:15.216067+00:00,10.232.71.26,10.232.71.48,44792,22,0x0010,71,SSH_BRUTE_FORCE
2026-01-13T15:10:15.216271+00:00,10.232.71.26,10.232.71.48,44802,22,0x0018,72,SSH_BRUTE_FORCE
2026-01-13T15:10:15.216469+00:00,10.232.71.48,10.232.71.26,22,44802,0x0010,60,SSH_BRUTE_FORCE
2026-01-13T15:10:15.216658+00:00,10.232.71.26,10.232.71.48,44792,22,0x0018,73,SSH_BRUTE_FORCE
2026-01-13T15:10:15.216846+00:00,10.232.71.48,10.232.71.26,22,44792,0x0010,61,SSH_BRUTE_FORCE
2026-01-13T15:10:15.217034+00:00,10.232.71.48,10.232.71.26,22,44774,0x0018,62,SSH_BRUTE_FORCE
2026-01-13T15:10:15.217244+00:00,10.232.71.26,10.232.71.48,44774,22,0x0018,74,SSH_BRUTE_FORCE
2026-01-13T15:10:15.217442+00:00,10.232.71.48,10.232.71.26,22,44802,0x0018,63,SSH_BRUTE_FORCE
2026-01-13T15:10:15.217634+00:00,10.232.71.26,10.232.71.48,44802,22,0x0010,75,SSH_BRUTE_FORCE
2026-01-13T15:10:15.217824+00:00,10.232.71.48,10.232.71.26,22,44790,0x0010,64,SSH_BRUTE_FORCE
2026-01-13T15:10:15.218016+00:00,10.232.71.26,10.232.71.48,44802,22,0x0018,76,SSH_BRUTE_FORCE
2026-01-13T15:10:15.218219+00:00,10.232.71.26,10.232.71.48,44790,22,0x0018,77,SSH_BRUTE_FORCE
2026-01-13T15:10:15.218427+00:00,10.232.71.48,10.232.71.26,22,44790,0x0010,65,SSH_BRUTE_FORCE
2026-01-13T15:10:15.218575+00:00,10.232.71.48,10.232.71.26,22,44790,0x0018,66,SSH_BRUTE_FORCE
2026-01-13T15:10:15.218664+00:00,10.232.71.26,10.232.71.48,44790,22,0x0018,78,SSH_BRUTE_FORCE
2026-01-13T15:10:15.218747+00:00,10.232.71.48,10.232.71.26,22,44792,0x0018,67,SSH_BRUTE_FORCE
2026-01-13T15:10:15.218827+00:00,10.232.71.26,10.232.71.48,44792,22,0x0010,79,SSH_BRUTE_FORCE
2026-01-13T15:10:15.218904+00:00,10.232.71.26,10.232.71.48,44792,22,0x0018,80,SSH_BRUTE_FORCE
2026-01-13T15:10:15.218985+00:00,10.232.71.48,10.232.71.26,22,44818,0x0010,68,SSH_BRUTE_FORCE
2026-01-13T15:10:15.219072+00:00,10.232.71.26,10.232.71.48,44818,22,0x0018,81,SSH_BRUTE_FORCE
2026-01-13T15:10:15.219168+00:00,10.232.71.48,10.232.71.26,22,44818,0x0010,69,SSH_BRUTE_FORCE
2026-01-13T15:10:15.219260+00:00,10.232.71.48,10.232.71.26,22,44818,0x0018,70,SSH_BRUTE_FORCE
2026-01-13T15:10:15.219338+00:00,10.232.71.26,10.232.71.48,44818,22,0x0018,82,SSH_BRUTE_FORCE
2026-01-13T15:10:15.219421+00:00,10.232.71.48,10.232.71.26,22,44790,0x0018,71,SSH_BRUTE_FORCE
2026-01-13T15:10:15.219506+00:00,10.232.71.26,10.232.71.48,44790,22,0x0018,83,SSH_BRUTE_FORCE
2026-01-13T15:10:15.219588+00:00,10.232.71.48,10.232.71.26,22,44818,0x0018,72,SSH_BRUTE_FORCE
2026-01-13T15:10:15.219687+00:00,10.232.71.26,10.232.71.48,44818,22,0x0018,84,SSH_BRUTE_FORCE
2026-01-13T15:10:15.219771+00:00,10.232.71.48,10.232.71.26,22,44770,0x0010,73,SSH_BRUTE_FORCE
2026-01-13T15:10:15.219854+00:00,10.232.71.26,10.232.71.48,44770,22,0x0018,85,SSH_BRUTE_FORCE
2026-01-13T15:10:15.219937+00:00,10.232.71.48,10.232.71.26,22,44770,0x0010,74,SSH_BRUTE_FORCE
2026-01-13T15:10:15.220021+00:00,10.232.71.48,10.232.71.26,22,44770,0x0018,75,SSH_BRUTE_FORCE
2026-01-13T15:10:15.220114+00:00,10.232.71.26,10.232.71.48,44770,22,0x0018,86,SSH_BRUTE_FORCE
2026-01-13T15:10:15.220205+00:00,10.232.71.48,10.232.71.26,22,44770,0x0018,76,SSH_BRUTE_FORCE
2026-01-13T15:10:15.220288+00:00,10.232.71.26,10.232.71.48,44770,22,0x0018,87,SSH_BRUTE_FORCE
2026-01-13T15:10:15.220364+00:00,10.232.71.48,10.232.71.26,22,44828,0x0010,77,SSH_BRUTE_FORCE
2026-01-13T15:10:15.220446+00:00,10.232.71.26,10.232.71.48,44828,22,0x0018,88,SSH_BRUTE_FORCE
2026-01-13T15:10:15.220528+00:00,10.232.71.48,10.232.71.26,22,44828,0x0010,78,SSH_BRUTE_FORCE
2026-01-13T15:10:15.220612+00:00,10.232.71.48,10.232.71.26,22,44828,0x0018,79,SSH_BRUTE_FORCE
2026-01-13T15:10:15.220693+00:00,10.232.71.26,10.232.71.48,44828,22,0x0018,89,SSH_BRUTE_FORCE
2026-01-13T15:10:15.220774+00:00,10.232.71.48,10.232.71.26,22,44774,0x0010,80,SSH_BRUTE_FORCE
2026-01-13T15:10:15.220856+00:00,10.232.71.48,10.232.71.26,22,44828,0x0018,81,SSH_BRUTE_FORCE
2026-01-13T15:10:15.220931+00:00,10.232.71.26,10.232.71.48,44828,22,0x0018,90,SSH_BRUTE_FORCE
2026-01-13T15:10:15.221012+00:00,10.232.71.48,10.232.71.26,22,44802,0x0010,82,SSH_BRUTE_FORCE
2026-01-13T15:10:15.221092+00:00,10.232.71.26,10.232.71.48,44802,22,0x0018,91,SSH_BRUTE_FORCE
2026-01-13T15:10:15.221492+00:00,10.232.71.48,10.232.71.26,22,44802,0x0010,83,SSH_BRUTE_FORCE
2026-01-13T15:10:15.221779+00:00,10.232.71.48,10.232.71.26,22,44802,0x0018,84,SSH_BRUTE_FORCE
2026-01-13T15:10:15.221896+00:00,10.232.71.26,10.232.71.48,44802,22,0x0018,92,SSH_BRUTE_FORCE
2026-01-13T15:10:15.222088+00:00,10.232.71.48,10.232.71.26,22,44792,0x0010,85,SSH_BRUTE_FORCE
2026-01-13T15:10:15.222202+00:00,10.232.71.26,10.232.71.48,44792,22,0x0018,93,SSH_BRUTE_FORCE
2026-01-13T15:10:15.222287+00:00,10.232.71.48,10.232.71.26,22,44792,0x0010,86,SSH_BRUTE_FORCE
2026-01-13T15:10:15.222422+00:00,10.232.71.48,10.232.71.26,22,44792,0x0018,87,SSH_BRUTE_FORCE
2026-01-13T15:10:15.707841+00:00,10.232.71.26,10.232.71.48,44792,22,0x0018,94,SSH_BRUTE_FORCE
2026-01-13T15:10:15.707951+00:00,10.232.71.48,10.232.71.26,22,44802,0x0018,88,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708017+00:00,10.232.71.48,10.232.71.26,22,44790,0x0010,89,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708080+00:00,10.232.71.26,10.232.71.48,44802,22,0x0018,95,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708156+00:00,10.232.71.48,10.232.71.26,22,44792,0x0018,90,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708220+00:00,10.232.71.26,10.232.71.48,44792,22,0x0018,96,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708279+00:00,10.232.71.48,10.232.71.26,22,44818,0x0010,91,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708337+00:00,10.232.71.48,10.232.71.26,22,44770,0x0010,92,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708392+00:00,10.232.71.48,10.232.71.26,22,44828,0x0010,93,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708622+00:00,10.232.71.48,10.232.71.26,22,44802,0x0010,94,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708696+00:00,10.232.71.48,10.232.71.26,22,44792,0x0010,95,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708760+00:00,10.232.71.26,10.232.71.48,44842,22,0x0002,97,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708824+00:00,10.232.71.48,10.232.71.26,22,44842,0x0012,96,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708880+00:00,10.232.71.26,10.232.71.48,44842,22,0x0010,98,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708938+00:00,10.232.71.26,10.232.71.48,44842,22,0x0018,99,SSH_BRUTE_FORCE
2026-01-13T15:10:15.708993+00:00,10.232.71.48,10.232.71.26,22,44842,0x0010,97,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709051+00:00,10.232.71.48,10.232.71.26,22,44842,0x0018,98,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709114+00:00,10.232.71.26,10.232.71.48,44842,22,0x0010,100,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709189+00:00,10.232.71.26,10.232.71.48,44842,22,0x0018,101,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709247+00:00,10.232.71.48,10.232.71.26,22,44842,0x0018,99,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709303+00:00,10.232.71.26,10.232.71.48,44842,22,0x0018,102,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709361+00:00,10.232.71.48,10.232.71.26,22,44842,0x0018,100,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709419+00:00,10.232.71.26,10.232.71.48,44842,22,0x0018,103,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709469+00:00,10.232.71.48,10.232.71.26,22,44842,0x0010,101,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709526+00:00,10.232.71.26,10.232.71.48,44842,22,0x0018,104,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709580+00:00,10.232.71.48,10.232.71.26,22,44842,0x0010,102,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709637+00:00,10.232.71.48,10.232.71.26,22,44842,0x0018,103,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709694+00:00,10.232.71.26,10.232.71.48,44842,22,0x0018,105,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709747+00:00,10.232.71.48,10.232.71.26,22,44842,0x0018,104,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709803+00:00,10.232.71.26,10.232.71.48,44842,22,0x0018,106,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709857+00:00,10.232.71.26,10.232.71.48,44848,22,0x0002,107,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709913+00:00,10.232.71.48,10.232.71.26,22,44848,0x0012,105,SSH_BRUTE_FORCE
2026-01-13T15:10:15.709969+00:00,10.232.71.26,10.232.71.48,44848,22,0x0010,108,SSH_BRUTE_FORCE
2026-01-13T15:10:15.710024+00:00,10.232.71.26,10.232.71.48,44848,22,0x0018,109,SSH_BRUTE_FORCE
2026-01-13T15:10:15.710079+00:00,10.232.71.48,10.232.71.26,22,44848,0x0010,106,SSH_BRUTE_FORCE
2026-01-13T15:10:15.710140+00:00,10.232.71.26,10.232.71.48,44862,22,0x0002,110,SSH_BRUTE_FORCE
2026-01-13T15:10:15.710200+00:00,10.232.71.48,10.232.71.26,22,44862,0x0012,107,SSH_BRUTE_FORCE
2026-01-13T15:10:15.710255+00:00,10.232.71.26,10.232.71.48,44862,22,0x0010,111,SSH_BRUTE_FORCE
2026-01-13T15:10:15.710308+00:00,10.232.71.26,10.232.71.48,44862,22,0x0018,112,SSH_BRUTE_FORCE
2026-01-13T15:10:15.710359+00:00,10.232.71.48,10.232.71.26,22,44862,0x0010,108,SSH_BRUTE_FORCE
2026-01-13T15:10:15.710413+00:00,10.232.71.48,10.232.71.26,22,44862,0x0018,109,SSH_BRUTE_FORCE
2026-01-13T15:10:15.710469+00:00,10.232.71.48,10.232.71.26,22,44862,0x0014,110,SSH_BRUTE_FORCE
2026-01-13T15:10:15.710522+00:00,10.232.71.26,10.232.71.48,44862,22,0x0010,113,SSH_BRUTE_FORCE
